snapshot,i,j,d_meas_m,d_gt_m,d_err_signed_mm,d_err_abs_mm,zang_meas_deg,zang_gt_deg,zang_err_deg,zang_err_abs_deg,tx_err_mm,ty_err_mm,tz_err_mm,t_err_norm_mm,roll_err_deg,pitch_err_deg,yaw_err_deg,geo_err_deg
1,4,5,0.05786449034944167,0.05750000000000001,0.3644903494416582,0.3644903494416582,0.638011542588058,0.0,0.638011542588058,0.638011542588058,0.3466480586480705,-0.762155366932693,1.21806033355909,1.4780787042978685,-0.14540664689232663,0.621221751090411,119.96906531349383,119.97087966382696
1,4,6,0.08100633378610067,0.07956915231419776,1.4371814719029152,1.4371814719029152,0.7013946822062701,0.0,0.7013946822062701,0.7013946822062701,-0.3623345021213156,-1.6509235607453516,2.156204801117334,2.739717875842886,0.5132069537564359,-0.47809960878194174,179.9664181583504,179.9685599792657
1,4,7,0.055214872094870894,0.05500000000000001,0.21487209487088682,0.21487209487088682,0.2604647181212894,0.0,0.2604647181212894,0.2604647181212894,-0.0030502834563687214,-0.21474566769767722,-0.11811858525700991,0.2451061121375861,-0.049688626841869636,0.255681297982522,90.05413136410138,90.05453796693801
1,4,8,0.08068207393625985,0.07956915231419776,1.1129216220620992,1.1129216220620992,0.7123445698675284,0.0,0.7123445698675284,0.7123445698675284,0.3365971333391879,-1.2292594513406558,1.6719653841330562,2.102342663464186,-0.5597841600661243,-0.44054813105016505,-0.01487080506019872,0.712547937011672
1,4,9,0.12845132553572738,0.1263427876849328,2.108537850794595,2.108537850794595,1.50677441413314,0.0,1.50677441413314,1.50677441413314,-0.39367132061420007,-2.1319481018986925,2.7536025983622148,3.5046407929445076,-1.4409497035391479,0.44053831314021424,0.006865933670890377,1.5068254815562443
1,4,10,0.11363895099161564,0.1125,1.1389509916156366,1.1389509916156366,0.727459187614166,0.0,0.727459187614166,0.727459187614166,0.012498849189998378,-1.1352848109389275,0.9127278840830311,1.45674294697534,-0.6119980826974245,0.3932697526411175,59.974036136663564,59.98013769059687
1,4,11,0.12868822793194218,0.1263427876849328,2.3454402470093894,2.3454402470093894,0.9590521204047504,0.0,0.9590521204047504,0.9590521204047504,0.18314844055194318,-2.4792493233648933,3.6175432663955176,4.389400852385829,0.023571900766406934,0.9587624246964838,90.09345673844825,90.09726619410019
1,5,6,0.1285029305911432,0.12747548783981963,1.0274427513235762,1.0274427513235762,0.9158915590288791,0.0,0.9158915590288791,0.9158915590288791,-96.42870023048958,199.2872641990554,1.3650690767523788,221.3950571121,0.8160552660564855,-0.4158399257114286,59.9996407673,60.008941195785134
1,5,7,0.07945726878542038,0.07956915231419776,-0.11188352877737617,0.11188352877737617,0.43968673169415023,0.0,0.43968673169415023,0.43968673169415023,-94.97128696398688,100.14369159971965,-1.3380137523937297,138.02208010176233,0.37516890172060163,0.22928905029161636,-29.91409023439123,29.917998262835937
1,5,8,0.05546896218901693,0.055000000000000014,0.46896218901691655,0.46896218901691655,0.0944687071909082,0.0,0.0944687071909082,0.0944687071909082,-95.65848658673315,-0.25255738264566563,0.003297054896655993,95.65882004376965,-0.043612236490713864,-0.08379922925631929,-119.98650196112892,119.98655634214686
1,5,9,0.16237151572109176,0.16087650543196172,1.4950102891300443,1.4950102891300443,1.311439555963144,0.0,1.311439555963144,1.311439555963144,-196.43979016775282,199.04360836727676,1.4915870865798153,279.65903172444376,-1.2469695686944708,-0.4061608679128217,-119.9457525088876,119.95450939263307
1,5,10,0.12682754193458906,0.1263427876849328,0.4847542496562718,0.4847542496562718,0.20852017776479953,0.0,0.20852017776479953,0.20852017776479953,-195.34081853862472,99.63488719970516,-0.7820019026074654,219.28464985405057,-0.1812372353801615,0.10312014601330115,-59.992771092183794,59.9929366509365
1,5,11,0.11424241244967882,0.1125,1.7424124496788207,1.7424124496788207,0.6733038822144684,0.0,0.6733038822144684,0.6733038822144684,-196.4007663517406,-0.7896674930569364,1.4725937336486083,196.40787441089262,-0.19698479062762292,0.6438452790597543,-29.873961004477497,29.880268413797864
1,6,7,0.05792177417951333,0.05750000000000001,0.42177417951332064,0.42177417951332064,0.5876393751744503,0.0,0.5876393751744503,0.5876393751744503,1.4860769114950767,-115.37539588185994,-1.778215688168605,115.39866745554922,0.25681300587400174,-0.5285536738708464,-89.91679242518963,89.91711681516395
1,6,8,0.11570071335139245,0.11500000000000002,0.7007133513924346,0.7007133513924346,0.9199627919345917,0.0,0.9199627919345917,0.9199627919345917,0.48514697157062137,-230.69867728550045,0.48556855611381344,230.69969840831217,0.9187787762564192,-0.04666139167930427,-179.99026523618957,179.98989142954983
1,6,9,0.057984110521471136,0.057499999999999996,0.48411052147114,0.48411052147114,0.9288546410106796,0.0,0.9288546410106796,0.9288546410106796,-115.48405796160927,0.0023383097389993723,0.07803719128707254,115.48408435170296,0.037926926543043436,-0.9280800709946969,-179.96050578628956,179.96019991593903
1,6,10,0.081229674364593,0.08131727983645298,-0.08760547185998613,0.08760547185998613,0.8224178527031907,0.0,0.8224178527031907,0.8224178527031907,-114.44133626787298,-115.41658264698077,-1.2703054366086652,162.54052009448597,0.2902349388845565,-0.7695062504657895,-119.99856281690934,119.99831778786296
1,6,11,0.1294414451589442,0.12857390870623792,0.8675364527062912,0.8675364527062912,0.6380111902256475,0.0,0.6380111902256475,0.6380111902256475,-115.77998308819102,-230.56343241912913,1.9037813912083923,258.00799452028156,-0.4465973679501103,-0.4556459967908146,-89.87742826348486,89.88098392661628
1,7,8,0.05787623391456896,0.05750000000000001,0.37623391456895194,0.37623391456895194,0.4950123429730878,0.0,0.4950123429730878,0.4950123429730878,-0.5210998164638103,-82.31948044460296,1.7351349656790083,82.3394140071279,0.06109321377676675,-0.49122798207982954,-90.07226552305154,90.0730714558412
1,7,9,0.08300587167020827,0.08131727983645298,1.6885918337552903,1.6885918337552903,1.2827420863069745,0.0,1.2827420863069745,1.2827420863069745,-82.95716992462415,80.30593461528129,2.6570417143378933,115.49023788618902,-1.1849559484737953,-0.4912647657620044,-90.0351460179519,90.04740044013641
1,7,10,0.05842963528900258,0.05750000000000001,0.92963528900257,0.92963528900257,0.48283317896293937,0.0,0.48283317896293937,0.48283317896293937,-81.99859359869107,-0.6261920034389967,0.7701706971368072,82.00460128243536,-0.4509770274719149,-0.17247670490748793,-30.077888219992175,30.08235267376271
1,7,11,0.08314715022118273,0.08131727983645298,1.8298703847297455,1.8298703847297455,0.7068355749535604,0.0,0.7068355749535604,0.7068355749535604,-82.8745807894024,-83.0622408783635,3.4187050049087064,117.3849204313103,-0.4454639717329291,0.548802741072014,0.03735070883129215,0.7079375034292432
1,8,9,0.12963617942959188,0.12857390870623792,1.062270723353964,1.062270723353964,1.2457309075820486,0.0,1.2457309075820486,1.2457309075820486,-0.703369238522128,-0.9491947865299388,1.400354512910651,1.832127667577792,-0.8809322726691741,0.8808319726705022,0.030346451321698244,1.2462837556999418
1,8,10,0.08148407532483423,0.08131727983645297,0.16679548838126335,0.16679548838126335,0.13801935883373523,0.0,0.13801935883373523,0.13801935883373523,-0.31332579012001427,0.08478399510780665,-0.875707565499928,0.9339299314480624,0.049461016115861366,0.12885245602094028,59.99407295127139,59.9941613173625
1,8,11,0.05878239642750372,0.057499999999999996,1.282396427503725,1.282396427503725,0.6106638324998606,0.0,0.6106638324998606,0.6106638324998606,-0.12323693426675997,-1.266241730508877,1.3725069360962516,1.8714515093055188,0.4630504453705235,0.3981181384295985,90.11568350471333,90.11569861940521
1,9,10,0.05794399624778687,0.05750000000000001,0.44399624778686253,0.44399624778686253,1.1085736040324325,0.0,1.1085736040324325,1.1085736040324325,0.41873159354783446,1.0245057191621831,-1.3702626717188027,1.7614107713810208,-0.2720892901670013,-1.074668104885057,59.95960889780433,59.96635209071826
1,9,11,0.11558057050266449,0.11500000000000002,0.5805705026644681,0.5805705026644681,0.6383277795999633,0.0,0.6383277795999633,0.6383277795999633,0.5667183377349311,-0.405107942163363,1.7429222367133512,1.8769816307994995,-0.41901976221183496,-0.48154846820922265,90.07920755430463,90.0792221580665
1,10,11,0.05774968477102461,0.057500000000000016,0.2496847710245914,0.2496847710245914,0.47273329095932687,0.0,0.47273329095932687,0.47273329095932687,-0.513232335547148,-58.76078780261745,2.3541679763523504,58.8101666166265,0.15221799079636533,0.44755660974083294,30.120628712050717,30.123657916839857
2,0,1,0.05554339411851866,0.05750000000000001,-1.9566058814813463,1.9566058814813463,0.7478388179208216,0.0,0.7478388179208216,0.7478388179208216,-2.0626299259197816,1.4837563063090642,-3.0927490519043754,4.002633094085339,0.4969436804515442,0.5588539233368398,60.34865258667814,60.350426139660016
2,0,2,0.11518181002028455,0.11500000000000002,0.18181002028452853,0.18181002028452853,0.23622010594464565,0.0,0.23622010594464565,0.23622010594464565,0.15454107468734768,1.0762826624201305,-2.2633261050135633,2.5109584566112506,0.028903026745971557,-0.23444521355903566,-179.90221050751302,179.90215158203773
2,0,3,0.052195699506518436,0.052500000000000005,-0.3043004934815685,0.3043004934815685,0.7560689649965732,0.0,0.7560689649965732,0.7560689649965732,-2.5393715299560915,0.41213433610183536,-2.1901803093159478,3.3786317149788525,0.6318662021012111,0.4152016032506723,90.27424909935645,90.27444201856268
2,0,4,0.07977836504678282,0.0778620575119872,1.9163075347956164,1.9163075347956164,0.3684127721389524,0.0,0.3684127721389524,0.3684127721389524,1.9886974956232346,-0.6526549818064858,0.6911354404235404,2.204210618653397,-0.2899425074753603,-0.2272922216522609,0.033348064576652084,0.3698675898349448
2,0,5,0.12873208005609715,0.12641696879770534,2.3151112583918163,2.3151112583918163,1.2831865477141813,0.0,1.2831865477141813,1.2831865477141813,2.4250269113308685,-0.25667016097442874,0.21270629698733057,2.447831501756531,0.7628281726361389,1.0318545478807741,120.41622933598862,120.41347380510102
2,0,6,0.10810373728650714,0.10750000000000001,0.6037372865071305,0.6037372865071305,0.21902470080485015,0.0,0.21902470080485015,0.21902470080485015,-1.4933188884036497,-0.584154848274232,-1.4154450685091025,2.1388601944007797,-0.16800320372174127,0.1405233065917168,179.93142577090322,179.93163191789478
2,0,7,0.12174924326000315,0.1219118534023661,-0.16261014236294835,0.16261014236294835,0.6024383043174588,0.0,0.6024383043174588,0.6024383043174588,-0.8634898058239721,-0.25930396639883835,-1.7653203917906701,1.9822233167390741,0.052813594673611214,0.6001189354849552,90.3022370173327,90.30353567951254
2,0,8,0.16027028628820583,0.15742061491431167,2.8496713738941635,2.8496713738941635,1.0301470898016576,0.0,1.0301470898016576,1.0301470898016576,3.0776196960757005,-0.8611285538782376,1.4512795534429301,3.5099142043957463,-0.811586560664916,-0.6344739594423607,0.273264326904334,1.0646307858890887
2,0,9,0.16585918212284972,0.165,0.8591821228497165,0.8591821228497165,0.2229574164970449,0.0,0.2229574164970449,0.2229574164970449,-5.144916184141701,-0.7129266002951773,-4.692983004866758,7.000179737922439,-0.20664378428371286,-0.08371610583885407,-0.14563773804411287,0.26639130802414124
2,0,10,0.17488667232973165,0.17473193755006552,0.15473477966612692,0.15473477966612692,0.39993975561775436,0.0,0.39993975561775436,0.39993975561775436,-2.2281804056991787,-0.8981276190322129,-2.8610085286990827,3.73587887139012,-0.36697275998057916,-0.15900675232132172,59.91877957482434,59.919481179544015
2,0,11,0.2031240742720771,0.20112185361118767,2.0022206608894253,2.0022206608894253,0.988454068859605,0.0,0.988454068859605,0.988454068859605,1.914790179017939,-1.101148426857046,0.854328721098585,2.3682961916380396,-0.48635902191752145,0.8605313094254506,90.17763545111914,90.18553745527508
2,1,2,0.05972432075386911,0.05750000000000001,2.224320753869101,2.224320753869101,0.5185960860908108,0.0,0.5185960860908108,0.5185960860908108,1.5175764324905638,-59.26904344737477,1.5659080199295072,59.30914446628048,-0.41875919308665566,0.30591551949940876,119.75081108291279,119.75260991532544
2,1,3,0.07894324466270106,0.07786205751198719,1.0811871507138693,1.0811871507138693,0.19488558283881893,0.0,0.19488558283881893,0.19488558283881893,-53.55797988792378,57.27704100382924,-0.0384679295105661,78.41631281570936,-0.15660243349894298,0.11600043848828095,29.924305138161294,29.925083772618734
2,1,4,0.05491692338589205,0.05249999999999999,2.416923385892056,2.416923385892056,0.93713674941641,0.0,0.93713674941641,0.93713674941641,-50.40461250877243,-3.7213407552711963,3.6049758022502765,50.67020021384512,0.4241691181111431,-0.8356545961482105,-60.318816869633295,60.32231835425623
2,1,5,0.08243433446440288,0.0778620575119872,4.572276952415674,4.572276952415674,1.183973060387975,0.0,1.183973060387975,1.183973060387975,-50.00111682979808,-61.40075442584864,3.8444899920614395,79.2776414355873,-0.565524880115466,1.0401965948540002,60.05039309112757,60.066108041275925
2,1,6,0.12348701895006786,0.1219118534023661,1.5751655477017623,1.5751655477017623,0.9418561919548338,0.0,0.9418561919548338,0.9418561919548338,-108.45441130584703,56.05755985489609,0.5147703081193056,122.0863396824281,-0.7782164052499014,0.5305559567267115,119.58254258628732,119.58839917615383
2,1,7,0.109257705548038,0.10750000000000001,1.7577055480379884,1.7577055480379884,0.7509223256540128,0.0,0.7509223256540128,0.7509223256540128,-107.92152301223648,-1.780660887833005,0.8849218131953274,107.93983958248972,-0.7508072471219559,-0.013146357984160683,29.952210134298525,29.96132032833784
2,1,8,0.12653200306096443,0.1219118534023661,4.620149658598333,4.620149658598333,1.4618062519343666,0.0,1.4618062519343666,1.4618062519343666,-105.04504588952877,-62.0820873249454,4.858302479606613,122.11572517713967,0.17406296309711328,-1.4514083106094144,-60.085997512612465,60.099912754194
2,1,9,0.17784123518450073,0.17473193755006558,3.109297634435154,3.109297634435154,0.7922205540987164,0.0,0.7922205540987164,0.7922205540987164,-169.42741223257596,57.95693574261898,-3.048827235953455,179.09201479690822,0.4260361631587513,-0.6679182704783732,-60.495953768054484,60.49816667780866
2,1,10,0.1673821262173111,0.165,2.382126217311098,2.382126217311098,1.1223895183983035,0.0,1.1223895183983035,1.1223895183983035,-167.2066993474947,-1.471072688131847,-0.47087434042114573,167.21383341153842,-0.3837814073071474,-1.0547448509719755,-0.42554391599711067,1.2016068354845695
2,1,11,0.17854902100019887,0.17473193755006555,3.8170834501333184,3.8170834501333184,1.3479925605406826,0.0,1.3479925605406826,1.3479925605406826,-163.96093536206476,-61.529002091539,4.005365807340899,175.17148563175002,-1.3467331258022843,-0.058261962620309034,29.829409998826378,29.85847795450665
2,2,3,0.1291444504489438,0.12641696879770534,2.727481651238456,2.727481651238456,0.5546614489547423,0.0,0.5546614489547423,0.5546614489547423,-105.46298410420124,232.78379223585617,-0.4355262087457623,255.5600215740869,-0.387026582198192,0.3973186990937621,-89.82792530676696,89.82792980655496
2,2,4,0.0777701270566902,0.07786205751198719,-0.09193045529698463,0.09193045529698463,0.5302577754279807,0.0,0.5302577754279807,0.5302577754279807,-106.63521949846161,113.26993998968152,2.6989749562461585,155.59059678709886,0.4617095016652463,-0.26076640191764705,179.93322267967918,179.93427406447103
2,2,5,0.05393767377330969,0.0525,1.4376737733096945,1.4376737733096945,1.2506216228478135,0.0,1.2506216228478135,1.2506216228478135,-106.33799624099977,-2.1684535157898424,2.457767722941484,106.38849682828007,-1.1252970679660033,0.5457098534153465,-59.69642319713825,59.70295715920679
2,2,6,0.15976058103846263,0.15742061491431167,2.3399661241509664,2.3399661241509664,0.4237663695017047,0.0,0.4237663695017047,0.4237663695017047,-216.46136272944005,231.83649070213724,0.31484329432274194,317.1809879265596,-0.37488578914084664,-0.19758324352244935,-0.1652631167953614,0.45508655964171224
2,2,7,0.12357100333274805,0.12191185340236611,1.6591499303819368,1.6591499303819368,0.6002237970728402,0.0,0.6002237970728402,0.6002237970728402,-216.2356688013348,116.20524685850567,0.20294400795362044,245.48231106472247,-0.5720505046812491,-0.18173586360910893,-89.79619635057344,89.79868112966649
2,2,8,0.10953944338707329,0.10750000000000001,2.039443387073278,2.039443387073278,1.1699736438945634,0.0,1.1699736438945634,1.1699736438945634,-216.94410633039354,-2.721069864319997,3.6705620666105387,216.992217645206,0.8690877095456392,-0.7833083294877722,-179.83683623491532,179.83090405891153
2,2,9,0.2056611362798078,0.20112185361118767,4.539282668620137,4.539282668620137,0.36384808033969335,0.0,0.36384808033969335,0.36384808033969335,-331.58214976788014,235.5729979388263,-3.007078758033188,406.7559488504528,0.31803787713517756,-0.17674177520262588,179.75542774243408,179.75591950430626
2,2,10,0.17738870100718337,0.17473193755006555,2.6567634571178225,2.6567634571178225,0.6318705377182485,0.0,0.6318705377182485,0.6318705377182485,-331.87151545510784,117.66466815515281,-0.928051998508872,352.11438224395783,0.301861727628472,-0.5551060483201092,-120.18123694981117,120.1807768093787
2,2,11,0.16721576395224852,0.165,2.215763952248512,2.215763952248512,1.1007964103441534,0.0,1.1007964103441534,1.1007964103441534,-332.1817463674989,-1.4621475703577302,3.0393288946519714,332.1988681729797,-0.8320136614475707,-0.7207929826284329,-89.91320932085435,89.92373757246025
2,3,4,0.06210408282700317,0.0575,4.60408282700317,4.60408282700317,0.8668924008978428,0.0,0.8668924008978428,0.8668924008978428,2.1950748853446638,-85.4675337266676,3.5551746766235848,85.56960290928455,0.6967494639076357,-0.5158059074991138,-90.24474613217552,90.24487501261152
2,3,5,0.11999032484695556,0.11500000000000002,4.990324846955538,4.990324846955538,0.9900427839218972,0.0,0.9900427839218972,0.9900427839218972,2.592069031228536,-167.00908969988814,3.716577970191648,167.07054742250787,-0.6945641957888307,0.7055421152316997,30.126604479870224,30.146765696923826
2,3,6,0.05601141707940011,0.055,1.011417079400112,1.011417079400112,0.9681261058898215,0.0,0.9681261058898215,0.9681261058898215,-77.94501783292951,-1.2577277098212991,0.3774595746024456,77.95607840122675,-0.9594458009496581,0.12935793775798038,89.65899805009595,89.6641949965147
2,3,7,0.0812482278357327,0.07956915231419774,1.6790755215349562,1.6790755215349562,0.6081479484762321,0.0,0.6081479484762321,0.6081479484762321,-77.46405876240263,-82.9864706396185,0.6690134645761514,113.52480913078433,-0.5405694057516149,-0.27862330884081177,0.028196210298286343,0.6087417788723608
2,3,8,0.1331480338519406,0.12747548783981963,5.672546012120971,5.672546012120971,1.3268698497808478,0.0,1.3268698497808478,1.3268698497808478,-75.35744917420466,-167.7102956900809,4.556369736032018,183.91913693704805,0.615335060201041,-1.175584746791361,-90.01627623060145,90.01764359635335
2,3,9,0.11368248482980008,0.1125,1.1824848298000734,1.1824848298000734,0.7437274756328246,0.0,0.7437274756328246,0.7437274756328246,-162.07077071777542,1.4300146073469855,-3.360558228742372,162.1119150909017,0.6545738379706963,-0.3530850784028241,-90.42120590341432,90.4215848311272
2,3,10,0.12765327867313678,0.1263427876849328,1.3104909882039883,1.3104909882039883,1.0923615760590952,0.0,1.0923615760590952,1.0923615760590952,-160.3711190916074,-82.2765560951887,-0.865927063576799,180.24726725045983,0.09492889851630061,-1.0882294798018546,-30.35629535706193,30.374580581641876
2,3,11,0.1651593001656777,0.16087650543196172,4.282794733715983,4.282794733715983,1.2025909560173726,0.0,1.2025909560173726,1.2025909560173726,-157.84559682081456,-166.8617989408766,3.5252529739601135,229.71834883185775,-1.1043754570620619,-0.47603352998946136,-0.09259046941243722,1.2065107972158942
2,4,5,0.05793965796058001,0.05750000000000001,0.4396579605800005,0.4396579605800005,1.0508673445555916,0.0,1.0508673445555916,1.0508673445555916,0.4341962813117356,0.3658433257312521,-0.7064166535868388,0.9063069227098901,0.8122601574443943,0.6667723726075975,120.38418909688798,120.38222337489078
2,4,6,0.08210184943886521,0.07956915231419776,2.5326971246674574,2.5326971246674574,0.4657920200213992,0.0,0.4657920200213992,0.4657920200213992,-3.5218547155267816,0.11414118940882012,-2.142295727270982,4.123823448146319,-0.4575412641938524,-0.08728321383245866,179.89851828683928,179.898170621688
2,4,7,0.05473623352939653,0.05500000000000001,-0.2637664706034784,0.2637664706034784,0.4162268978758702,0.0,0.4162268978758702,0.4162268978758702,-2.893691753321548,0.4080922283349747,-2.7212891929030425,3.9931699314553883,0.27874299169763506,0.3091082802334601,90.27125668241943,90.27125713527803
2,4,8,0.08050599467021921,0.07956915231419776,0.9368423560214556,0.9368423560214556,0.6617365919142362,0.0,0.6617365919142362,0.6617365919142362,1.0593338223661015,-0.24452872508513857,0.24828625675732408,1.115180931461394,-0.5206874634234783,-0.4083925488233768,0.23784399733309552,0.7025561726950046
2,4,9,0.12990884302296735,0.1263427876849328,3.566055338034557,3.566055338034557,0.1664180039434848,0.0,0.1664180039434848,0.1664180039434848,-7.219966222607773,0.004754047526853156,-5.696762747653628,9.196795129805771,0.08258819480142404,0.14447891394120493,-0.17825733253945,0.24394208431104006
2,4,10,0.11288020812438049,0.1125,0.380208124380485,0.380208124380485,0.29681732443532177,0.0,0.29681732443532177,0.29681732443532177,-4.2965564411456825,-0.22366634424014764,-4.10561016950306,5.946970552257943,-0.024883567687840565,-0.29577244233465627,59.88464896300812,59.88525210298565
2,4,11,0.12670889836327728,0.1263427876849328,0.3661106783444945,0.3661106783444945,0.6264187008412031,0.0,0.6264187008412031,0.6264187008412031,-0.13946080533323857,-0.4801259285751591,-0.6360918925192305,0.8090631120271462,-0.25978938019709047,0.570010608075763,90.14769088608467,90.1506908707826
